ID Estacion,Autoridad Ambiental,Estación,Latitud,Longitud,Variable,Unidades,Tiempo de exposición (horas),Año,Promedio,Suma,No. de datos,Representatividad Temporal,Excedencias limite actual,Porcentaje excedencias limite actual,Mediana,Percentil 98,Máximo,Fechas/horas del máximo,Mínimo,Fechas/horas del mínimo,Días de excedencias,Nombre del Departamento,Nombre del Municipio,Tipo de Estación
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,PM2.5,ugm3,24,2012,26.3,1342.97,51,14.0,0,0.0,25.8,43.6,45.4,2012-02-25 00:00:00.000000000,17.4,2012-02-07 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
29585.0,AMVA,MED-UNE POBLADO,6.189528,-75.559833,PM2.5,ugm3,1,2012,26.5,52711.0,1992,23.0,0,0.0,26.0,50.0,104.0,2012-11-14 06:00:00.000000000,1.0,2012-10-19 13:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29585.0,AMVA,MED-UNE POBLADO,6.189528,-75.559833,PM2.5,ugm3,24,2012,26.6,2151.18,81,22.0,0,0.0,26.6,37.6,38.4,2012-12-19 00:00:00.000000000,12.6,2012-10-21 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29502.0,AMVA,U. SAN BUENAVENTURA,6.330697,-75.568669,O3,ugm3,1,2012,28.9,10627.89357,368,4.0,3,0.82,22.6,78.5,137.3,2012-12-24 14:00:00.000000000,2.0,2012-12-15 22:00:00.000000000,1,ANTIOQUIA,BELLO,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,PM2.5,ugm3,1,2012,26.8,35154.40308,1312,15.0,0,0.0,25.0,50.0,80.0,2012-01-01 03:00:00.000000000,8.0,2012-02-07 23:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9021.0,AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,PM2.5,ugm3,24,2012,27.1,813.63,30,8.0,0,0.0,26.6,35.0,35.0,2012-09-25 00:00:00.000000000,18.5,2012-09-30 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9021.0,AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,PM2.5,ugm3,1,2012,27.1,18401.0,680,8.0,0,0.0,26.0,53.0,73.0,2012-09-05 16:00:00.000000000,6.0,2012-09-16 15:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
99999.0,AMVA,MED-UN FAC. MINAS,6.274003,-75.592578,NO2,ugm3,1,2012,32.9,47430.56943,1443,16.0,0,0.0,26.3,98.1,156.1,2012-12-28 09:00:00.000000000,1.9,2012-12-25 16:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
99999.0,AMVA,MED-UN FAC. MINAS,6.274003,-75.592578,NO2,ugm3,24,2012,32.9,1971.94,60,16.0,0,0.0,29.9,54.0,61.3,2012-12-24 00:00:00.000000000,16.4,2012-12-27 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29507.0,AMVA,U. NAL - NÚCLEO EL VOLADOR,6.266139,-75.580222,NO2,ugm3,24,2012,33.4,3169.2,95,26.0,0,0.0,31.3,54.8,57.2,2012-09-15 00:00:00.000000000,18.7,2012-11-25 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29507.0,AMVA,U. NAL - NÚCLEO EL VOLADOR,6.266139,-75.580222,NO2,ugm3,1,2012,33.5,79699.07719,2377,27.0,0,0.0,30.1,82.7,133.5,2012-09-20 18:00:00.000000000,1.9,2012-10-02 04:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9085.0,AMVA,HOSPITAL S.V. PAUL,6.436,-75.333431,PM10,ugm3,24,2012,31.6,3472.29,110,90.0,0,0.0,29.2,57.5,68.5,2012-06-26 00:00:00.000000000,10.5,2012-11-02 00:00:00.000000000,0,ANTIOQUIA,BARBOSA,Fija
9021.0,AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,CO,ugm3,1,2012,772.2,475686.4801,616,7.0,0,0.0,727.0,1450.6,1969.2,2012-09-17 09:00:00.000000000,251.9,2012-09-23 13:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9021.0,AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,CO,ugm3,8,2012,773.6,475765.1,615,7.0,0,0.0,741.3,1268.0,1370.0,2012-09-17 11:00:00.000000000,322.0,2012-09-23 18:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,O3,ugm3,1,2012,31.9,130458.71,4096,47.0,71,1.73,19.6,117.7,202.1,2012-02-02 14:00:00.000000000,2.0,2012-01-06 21:00:00.000000000,34,ANTIOQUIA,ENVIGADO,Fija
29502.0,AMVA,U. SAN BUENAVENTURA,6.330697,-75.568669,PM10,ugm3,1,2012,33.6,26559.0,791,9.0,0,0.0,32.0,65.0,92.0,2012-12-01 10:00:00.000000000,9.0,2012-12-12 14:00:00.000000000,0,ANTIOQUIA,BELLO,Fija
29502.0,AMVA,U. SAN BUENAVENTURA,6.330697,-75.568669,PM10,ugm3,24,2012,33.8,1082.03,32,9.0,0,0.0,32.2,47.9,54.0,2012-12-01 00:00:00.000000000,26.0,2012-12-16 00:00:00.000000000,0,ANTIOQUIA,BELLO,Fija
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,O3,ugm3,8,2012,32.7,128115.0,3923,45.0,142,3.62,26.8,88.2,140.9,2012-04-03 15:00:00.000000000,4.5,2012-01-01 07:00:00.000000000,33,ANTIOQUIA,ENVIGADO,Fija
29509.0,AMVA,TRÁFICO CENTRO,6.252639,-75.569833,NO2,ugm3,1,2012,35.6,213432.8613,5995,68.0,3,0.05,32.0,82.7,240.7,2012-03-10 19:00:00.000000000,1.9,2012-10-31 02:00:00.000000000,1,ANTIOQUIA,MEDELLÍN,Fija
29509.0,AMVA,TRÁFICO CENTRO,6.252639,-75.569833,NO2,ugm3,24,2012,35.6,8573.74,241,66.0,0,0.0,34.2,64.6,107.2,2012-03-10 00:00:00.000000000,11.9,2012-11-25 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
99999.0,AMVA,ITA-PLANTA TRATAMIENTO,6.193806,-75.59125,PM10,ugm3,24,2012,35.9,3875.12,108,89.0,0,0.0,35.1,61.6,64.1,2012-06-08 00:00:00.000000000,12.9,2012-06-23 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
29529.0,AMVA,U. MEDELLÍN,6.2301841,-75.6099624,O3,ugm3,1,2012,33.1,81486.29505,2464,28.0,46,1.87,21.6,118.0,186.9,2012-09-27 12:00:00.000000000,2.0,2012-11-20 04:00:00.000000000,25,ANTIOQUIA,MEDELLÍN,Fija
29509.0,AMVA,TRÁFICO CENTRO,6.252639,-75.569833,PM2.5,ugm3,24,2012,36.5,1023.28,28,8.0,0,0.0,35.7,47.8,48.5,2012-12-11 00:00:00.000000000,28.9,2012-12-23 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29507.0,AMVA,U. NAL - NÚCLEO EL VOLADOR,6.266139,-75.580222,O3,ugm3,1,2012,33.2,69847.45042,2106,24.0,43,2.04,27.5,121.4,204.0,2012-09-27 14:00:00.000000000,2.0,2012-12-17 21:00:00.000000000,17,ANTIOQUIA,MEDELLÍN,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,HAire10,perc,1,2013,77.6,632196.3307,8152,93.0,0,0.0,82.7,93.3,94.8,2013-02-05 04:00:00.000000000,27.8,2013-12-28 17:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,PM10,ugm3,24,2012,51.3,2616.72,51,14.0,0,0.0,52.8,65.5,66.8,2012-01-01 00:00:00.000000000,32.7,2012-02-07 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9101.0,AMVA,HOSPITAL STA. MARG.,6.352639,-75.508139,PM10,ugm3,24,2012,36.9,4135.83,112,92.0,0,0.0,34.8,62.4,92.5,2012-03-31 00:00:00.000000000,20.8,2012-10-21 00:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
29509.0,AMVA,TRÁFICO CENTRO,6.252639,-75.569833,PM2.5,ugm3,1,2012,37.2,27203.0,732,8.0,0,0.0,35.0,69.0,114.0,2012-12-01 07:00:00.000000000,2.0,2012-12-28 16:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9103.0,AMVA,EST-CENTRO ADTVO.,6.158139,-75.641583,PM10,ugm3,24,2012,37.7,4069.68,108,89.0,1,0.93,36.4,60.9,117.0,2012-01-07 00:00:00.000000000,11.2,2012-03-13 00:00:00.000000000,1,ANTIOQUIA,LA ESTRELLA,Fija
29529.0,AMVA,U. MEDELLÍN,6.2301841,-75.6099624,O3,ugm3,8,2012,33.5,81155.1,2426,28.0,74,3.05,28.5,85.2,117.2,2012-09-21 15:00:00.000000000,2.0,2012-11-14 06:00:00.000000000,19,ANTIOQUIA,MEDELLÍN,Fija
29507.0,AMVA,U. NAL - NÚCLEO EL VOLADOR,6.266139,-75.580222,O3,ugm3,8,2012,34.1,68134.3,2001,23.0,105,5.25,30.2,97.9,133.4,2012-09-21 17:00:00.000000000,2.2,2012-11-18 05:00:00.000000000,19,ANTIOQUIA,MEDELLÍN,Fija
9023.0,AMVA,POLITÉCNICO JIC,6.211806,-75.581111,PM2.5,ugm3,24,2012,39.1,2344.5,60,16.0,1,1.67,38.9,49.6,53.3,2012-03-28 00:00:00.000000000,26.4,2012-11-04 00:00:00.000000000,1,ANTIOQUIA,MEDELLÍN,Fija
29511.0,AMVA,I.E. CONCEJO MUNICIPAL,6.17125,-75.647694,PM10,ugm3,1,2012,39.5,164517.0,4169,47.0,0,0.0,36.0,88.0,376.0,2012-08-10 05:00:00.000000000,5.0,2012-07-01 03:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
29511.0,AMVA,I.E. CONCEJO MUNICIPAL,6.17125,-75.647694,PM10,ugm3,24,2012,39.5,6874.59,174,48.0,0,0.0,38.9,57.5,72.8,2012-08-10 00:00:00.000000000,19.9,2012-10-21 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9023.0,AMVA,POLITÉCNICO JIC,6.211806,-75.581111,PM2.5,ugm3,1,2012,39.6,60833.00031,1538,18.0,0,0.0,38.0,72.0,75.0,2012-03-10 16:00:00.000000000,4.0,2012-03-25 18:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9102.0,AMVA,CORANTIOQUIA,6.252472,-75.586083,PM10,ugm3,24,2012,40.3,4478.49,111,91.0,0,0.0,39.1,85.5,92.6,2012-03-10 00:00:00.000000000,11.0,2012-08-07 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29508.0,AMVA,MED-VILLAHERMOSA,6.256222,-75.558833,O3,ugm3,1,2012,36.1,71746.61988,1989,23.0,44,2.21,27.5,123.6,221.7,2012-09-27 12:00:00.000000000,2.0,2012-11-14 22:00:00.000000000,24,ANTIOQUIA,MEDELLÍN,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,PM10,ugm3,1,2012,41.7,244246.9197,5851,67.0,0,0.0,38.0,91.0,267.0,2012-02-04 14:00:00.000000000,1.0,2012-10-17 19:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,PM10,ugm3,24,2012,41.8,9950.07,238,65.0,0,0.0,41.1,63.6,68.4,2012-02-24 00:00:00.000000000,22.5,2012-03-04 00:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
29585.0,AMVA,MED-UNE POBLADO,6.189528,-75.559833,HAire2,perc,1,2012,76.7,112276.4,1463,17.0,0,0.0,82.3,94.5,95.7,2012-11-17 06:00:00.000000000,31.6,2012-12-29 15:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29585.0,AMVA,MED-UNE POBLADO,6.189528,-75.559833,HAire2,perc,24,2012,76.7,4680.88,61,17.0,0,0.0,77.3,86.3,89.8,2012-11-18 00:00:00.000000000,62.7,2012-12-28 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29501.0,AMVA,PARQUE LAS AGUAS,6.409306,-75.417306,HAire2,perc,1,2012,76.9,112146.4,1458,17.0,0,0.0,82.5,94.9,96.2,2012-11-18 23:00:00.000000000,37.4,2012-12-16 13:00:00.000000000,0,ANTIOQUIA,BARBOSA,Fija
29501.0,AMVA,PARQUE LAS AGUAS,6.409306,-75.417306,HAire2,perc,24,2012,76.9,4692.51,61,17.0,0,0.0,76.6,83.1,89.8,2012-11-18 00:00:00.000000000,70.7,2012-12-31 00:00:00.000000000,0,ANTIOQUIA,BARBOSA,Fija
9023.0,AMVA,POLITÉCNICO JIC,6.211806,-75.581111,PM10,ugm3,1,2012,45.4,197428.0,4352,50.0,0,0.0,42.0,101.0,171.0,2012-05-03 19:00:00.000000000,1.0,2012-01-14 18:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9023.0,AMVA,POLITÉCNICO JIC,6.211806,-75.581111,PM10,ugm3,24,2012,45.4,8254.81,182,50.0,0,0.0,45.0,66.9,95.0,2012-05-03 00:00:00.000000000,21.0,2012-04-07 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
8995.0,AMVA,MED-AGUINAGA,6.2531,-75.568636,PM10,ugm3,24,2012,45.7,5030.89,110,90.0,3,2.73,43.8,105.5,119.2,2012-03-10 00:00:00.000000000,12.1,2012-11-29 00:00:00.000000000,3,ANTIOQUIA,MEDELLÍN,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,O3,ugm3,1,2012,37.9,27080.65573,715,8.0,7,0.98,33.4,107.6,141.6,2012-11-27 13:00:00.000000000,2.0,2012-10-25 23:00:00.000000000,7,ANTIOQUIA,CALDAS,Fija
29508.0,AMVA,MED-VILLAHERMOSA,6.256222,-75.558833,O3,ugm3,8,2012,38.4,68361.0,1780,20.0,81,4.55,38.2,90.2,107.6,2012-10-20 19:00:00.000000000,2.3,2012-11-11 08:00:00.000000000,20,ANTIOQUIA,MEDELLÍN,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,PM10,ugm3,1,2012,51.5,64719.78533,1256,14.0,0,0.0,49.0,98.9,173.0,2012-01-01 02:00:00.000000000,13.0,2012-01-15 05:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9021.0,AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,O3,ugm3,8,2012,48.1,34672.4,721,8.0,71,9.85,44.9,93.7,111.1,2012-09-21 17:00:00.000000000,7.8,2012-09-29 04:00:00.000000000,18,ANTIOQUIA,ITAGÜÍ,Fija
29511.0,AMVA,I.E. CONCEJO MUNICIPAL,6.17125,-75.647694,O3,ugm3,8,2012,39.6,163184.0,4119,47.0,309,7.5,34.7,97.5,126.4,2012-08-25 19:00:00.000000000,3.9,2012-10-20 01:00:00.000000000,71,ANTIOQUIA,ITAGÜÍ,Fija
9025.0,AMVA,ÉXITO SAN ANTONIO,6.249333,-75.57025,CO,ugm3,1,2012,1321.8,325168.4519,246,3.0,0,0.0,1258.1,1887.2,2271.6,2012-02-03 03:00:00.000000000,1153.3,2012-01-01 06:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,HAire2,perc,24,2012,79.1,3004.76,38,10.0,0,0.0,79.1,85.7,88.3,2012-11-18 00:00:00.000000000,67.0,2012-12-28 00:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
9025.0,AMVA,ÉXITO SAN ANTONIO,6.249333,-75.57025,CO,ugm3,8,2012,1367.9,173723.1,127,1.0,0,0.0,1333.8,1777.6,1823.1,2012-02-03 06:00:00.000000000,1170.7,2012-02-09 11:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,HAire2,perc,1,2012,79.3,76883.3,970,11.0,0,0.0,85.2,93.9,95.1,2012-11-19 01:00:00.000000000,32.6,2012-12-28 16:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
9060.0,AMVA,POLITÉCNICO JIC (S),6.211806,-75.581111,PM10,ugm3,24,2012,48.0,4944.68,103,84.0,0,0.0,47.5,74.5,84.7,2012-03-10 00:00:00.000000000,21.3,2012-04-06 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9021.0,AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,O3,ugm3,1,2012,48.7,33831.89897,694,8.0,22,3.17,43.2,127.5,180.5,2012-09-21 14:00:00.000000000,5.9,2012-09-25 04:00:00.000000000,12,ANTIOQUIA,ITAGÜÍ,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,P,mmHg,1,2013,617.8,4299103.847,6959,79.0,0,0.0,617.8,619.8,621.3,2013-05-06 00:00:00.000000000,614.5,2013-09-13 18:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29511.0,AMVA,I.E. CONCEJO MUNICIPAL,6.17125,-75.647694,O3,ugm3,1,2012,40.3,159481.1803,3957,45.0,105,2.65,30.1,125.9,195.1,2012-12-07 14:00:00.000000000,3.9,2012-10-19 18:00:00.000000000,53,ANTIOQUIA,ITAGÜÍ,Fija
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,PM10,ugm3,24,2012,48.9,15457.82,316,86.0,1,0.32,48.0,80.6,109.3,2012-03-01 00:00:00.000000000,15.4,2012-04-08 00:00:00.000000000,1,ANTIOQUIA,ENVIGADO,Fija
9122.0,CORANTIOQUIA,ENVIGADO-FUNDADORES,6.158856,-75.580492,PM10,ugm3,1,2012,49.1,361017.0,7359,84.0,0,0.0,45.0,108.0,176.0,2012-02-08 22:00:00.000000000,4.0,2012-08-05 05:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Fija
99999.0,AMVA,MED-UN FAC. MINAS,6.274003,-75.592578,PM10,ugm3,24,2012,54.3,5539.37,102,28.0,0,0.0,50.5,84.1,88.0,2012-10-06 00:00:00.000000000,28.4,2012-09-30 00:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,O3,ugm3,8,2012,42.0,59182.8,1408,16.0,169,12.0,35.0,104.6,121.2,2012-02-27 19:00:00.000000000,5.8,2012-01-06 06:00:00.000000000,35,ANTIOQUIA,ITAGÜÍ,Fija
99999.0,AMVA,MED-UN FAC. MINAS,6.274003,-75.592578,PM10,ugm3,1,2012,54.4,142107.6866,2613,30.0,0,0.0,47.0,140.0,175.7,2012-10-29 09:00:00.000000000,1.8,2012-12-04 18:00:00.000000000,0,ANTIOQUIA,MEDELLÍN,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,O3,ugm3,8,2012,42.3,24229.5,573,7.0,8,1.4,43.5,76.7,88.3,2012-10-29 17:00:00.000000000,3.6,2012-10-27 07:00:00.000000000,3,ANTIOQUIA,CALDAS,Fija
9002.0,AMVA,ITA-DITAIRES,6.171943,-75.631397,O3,ugm3,1,2012,42.9,58615.72598,1366,16.0,76,5.56,29.8,144.2,188.9,2012-02-02 15:00:00.000000000,5.3,2012-01-05 07:00:00.000000000,32,ANTIOQUIA,ITAGÜÍ,Fija
9021.0,AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,PM10,ugm3,1,2012,60.7,301205.5,4966,57.0,0,0.0,57.0,117.3,176.0,2012-06-22 10:00:00.000000000,4.0,2012-10-14 16:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
9021.0,AMVA,ITA-COL. EL ROSARIO,6.174472,-75.610278,PM10,ugm3,24,2012,60.7,12565.14,207,57.0,0,0.0,61.2,80.6,87.9,2012-08-24 00:00:00.000000000,34.7,2012-07-01 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
99999.0,AMVA,MED-UN FAC. MINAS (S),6.274003,-75.592578,PM10,ugm3,24,2012,62.7,9403.51,150,41.0,24,16.0,43.6,240.1,335.9,2012-03-01 00:00:00.000000000,10.3,2012-11-03 00:00:00.000000000,24,ANTIOQUIA,MEDELLÍN,Fija
99999.0,AMVA,CAL-PLAZA MERCADO,6.094611,-75.638,PM10,ugm3,1,2012,63.8,421338.8347,6605,75.0,0,0.0,60.9,116.0,189.0,2012-12-12 20:00:00.000000000,4.0,2012-06-19 22:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
99999.0,AMVA,CAL-PLAZA MERCADO,6.094611,-75.638,PM10,ugm3,24,2012,63.9,17570.85,275,75.0,0,0.0,64.2,87.8,98.5,2012-08-29 00:00:00.000000000,10.6,2012-06-21 00:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,HAire10,perc,24,2013,77.6,26222.24,338,93.0,0,0.0,78.6,86.3,88.0,2013-12-23 00:00:00.000000000,56.3,2013-07-29 00:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29493.0,AMVA,CASA JUSTICIA,6.188444,-75.600667,DViento,deg,1,2013,318.9,1803103.874,8200,94.0,0,0.0,235.9,357.0,360.0,2013-01-25 08:00:00.000000000,1.0,2013-02-19 12:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
29493.0,AMVA,CASA JUSTICIA,6.188444,-75.600667,DViento,deg,24,2013,312.8,85297.42,340,93.0,0,0.0,296.2,356.6,359.9,2013-04-07 00:00:00.000000000,0.2,2013-01-29 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
29493.0,AMVA,CASA JUSTICIA,6.188444,-75.600667,HAire10,perc,1,2013,67.0,552413.8467,8243,94.0,0,0.0,71.4,89.3,93.7,2013-05-22 06:00:00.000000000,21.3,2013-01-11 18:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
29493.0,AMVA,CASA JUSTICIA,6.188444,-75.600667,HAire10,perc,24,2013,67.1,22810.1,340,93.0,0,0.0,67.8,79.7,84.0,2013-10-14 00:00:00.000000000,45.1,2013-07-29 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
29493.0,AMVA,CASA JUSTICIA,6.188444,-75.600667,NO,ugm3,1,2013,15.9,126146.1078,7944,91.0,0,0.0,7.3,81.0,239.0,2013-06-04 09:00:00.000000000,0.0,2013-10-10 14:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
29493.0,AMVA,CASA JUSTICIA,6.188444,-75.600667,P,mmHg,1,2013,635.5,5238494.874,8243,94.0,0,0.0,635.6,637.9,639.4,2013-05-06 00:00:00.000000000,631.5,2013-02-20 18:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
29493.0,AMVA,CASA JUSTICIA,6.188444,-75.600667,P,mmHg,24,2013,635.5,216073.49,340,93.0,0,0.0,635.5,636.9,637.6,2013-05-06 00:00:00.000000000,634.0,2013-02-20 00:00:00.000000000,0,ANTIOQUIA,ITAGÜÍ,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,P,mmHg,24,2013,617.8,178538.41,289,79.0,0,0.0,617.8,619.2,619.7,2013-05-06 00:00:00.000000000,616.4,2013-11-12 00:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,RGlobal,Wm2,1,2013,170.2,1387268.966,8152,93.0,0,0.0,14.3,775.6,1027.3,2013-05-04 13:00:00.000000000,10.0,2013-08-29 01:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,RGlobal,Wm2,24,2013,169.9,57421.08,338,93.0,0,0.0,169.4,257.6,319.0,2013-05-04 00:00:00.000000000,72.0,2013-02-02 00:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,TAire10,Celsius,1,2013,18.5,150899.1498,8152,93.0,0,0.0,17.8,25.5,28.2,2013-12-28 17:00:00.000000000,11.5,2013-11-02 07:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,TAire10,Celsius,24,2013,18.5,6254.19,338,93.0,0,0.0,18.5,20.6,21.1,2013-03-08 00:00:00.000000000,16.0,2013-12-23 00:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,TAire2,Celsius,1,2013,18.9,16860.8,890,10.0,0,0.0,18.2,25.6,26.9,2013-01-28 15:00:00.000000000,12.4,2013-02-13 07:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,TAire2,Celsius,24,2013,18.9,681.95,36,10.0,0,0.0,18.9,20.7,21.1,2013-01-28 00:00:00.000000000,16.7,2013-02-02 00:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,VViento,ms,1,2013,2.9,20528.73944,7038,80.0,0,0.0,2.8,5.9,8.5,2013-08-24 17:00:00.000000000,1.0,2013-08-29 00:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,VViento,ms,24,2013,2.9,901.14,309,85.0,0,0.0,2.9,4.0,4.3,2013-10-10 00:00:00.000000000,1.8,2013-09-26 00:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
29600.0,AMVA,CORPORACIÓN LASALLISTA,6.101972,-75.641944,DViento,deg,1,2013,193.9,1684511.175,8122,93.0,0,0.0,183.1,355.8,360.0,2013-01-31 15:00:00.000000000,1.0,2013-04-08 09:00:00.000000000,0,ANTIOQUIA,CALDAS,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,DViento,deg,24,2013,142.7,53941.84,362,99.0,0,0.0,143.9,294.3,344.2,2013-11-06 00:00:00.000000000,13.8,2013-05-31 00:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,HAire10,perc,1,2013,69.6,604583.1962,8691,99.0,0,0.0,75.4,88.4,90.5,2013-07-02 06:00:00.000000000,23.7,2013-10-06 17:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,HAire10,perc,24,2013,69.6,25178.42,362,99.0,0,0.0,69.7,79.6,83.1,2013-04-29 00:00:00.000000000,49.9,2013-07-29 00:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,PLiquida,mm,1,2013,3.9,1322.0,343,4.0,0,0.0,3.0,14.0,50.0,2013-04-26 21:00:00.000000000,1.5,2013-01-19 01:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
9020.0,AMVA,I.E. COL. COLOMBIA,6.378517,-75.443986,P,mmHg,1,2013,645.0,5605669.103,8691,99.0,0,0.0,645.2,647.3,648.8,2013-05-06 00:00:00.000000000,640.7,2013-11-12 17:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
